"","Watershed","date","Date","invert","size","count_zero","month","year","week"
"25743","1",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25744","1",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25745","1",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25746","1",2019-08-05,"8/5/2019","Terrestrial","Small",3,8,2019,31
"25747","1",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25748","1",2019-08-05,"8/5/2019","Terrestrial","Small",3,8,2019,31
"25749","2",2019-08-05,"8/5/2019","Terrestrial","Small",8,8,2019,31
"25750","2",2019-08-05,"8/5/2019","Terrestrial","Small",7,8,2019,31
"25751","2",2019-08-05,"8/5/2019","Terrestrial","Small",5,8,2019,31
"25752","2",2019-08-05,"8/5/2019","Terrestrial","Small",3,8,2019,31
"25753","2",2019-08-05,"8/5/2019","Terrestrial","Small",4,8,2019,31
"25754","2",2019-08-05,"8/5/2019","Terrestrial","Small",48,8,2019,31
"25755","2",2019-08-05,"8/5/2019","Terrestrial","Small",6,8,2019,31
"25756","2",2019-08-05,"8/5/2019","Terrestrial","Small",3,8,2019,31
"25757","2",2019-08-05,"8/5/2019","Terrestrial","Small",6,8,2019,31
"25758","2",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25759","3",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25760","3",2019-08-05,"8/5/2019","Terrestrial","Small",6,8,2019,31
"25761","3",2019-08-05,"8/5/2019","Terrestrial","Small",3,8,2019,31
"25762","3",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25763","3",2019-08-05,"8/5/2019","Terrestrial","Small",4,8,2019,31
"25764","3",2019-08-05,"8/5/2019","Terrestrial","Small",7,8,2019,31
"25765","3",2019-08-05,"8/5/2019","Terrestrial","Small",14,8,2019,31
"25766","3",2019-08-05,"8/5/2019","Terrestrial","Small",8,8,2019,31
"25767","3",2019-08-05,"8/5/2019","Terrestrial","Small",12,8,2019,31
"25768","3",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25769","6",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25770","6",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25771","6",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25772","6",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25773","6",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25774","6",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25775","6",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25776","6",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25777","6",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25778","6",2019-08-05,"8/5/2019","Terrestrial","Small",1,8,2019,31
"25779","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",2,8,2019,31
"25780","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",9,8,2019,31
"25781","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",14,8,2019,31
"25782","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",0,8,2019,31
"25783","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",9,8,2019,31
"25784","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",6,8,2019,31
"25785","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",19,8,2019,31
"25786","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",8,8,2019,31
"25787","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",10,8,2019,31
"25788","HBK",2019-08-05,"8/5/2019","Terrestrial","Small",9,8,2019,31
"25789","1",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25790","1",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25791","1",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25792","1",2019-08-12,"8/12/2019","Terrestrial","Small",4,8,2019,32
"25793","1",2019-08-12,"8/12/2019","Terrestrial","Small",0,8,2019,32
"25794","1",2019-08-12,"8/12/2019","Terrestrial","Small",4,8,2019,32
"25795","1",2019-08-12,"8/12/2019","Terrestrial","Small",0,8,2019,32
"25796","1",2019-08-12,"8/12/2019","Terrestrial","Small",0,8,2019,32
"25797","1",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25798","1",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25799","2",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25800","2",2019-08-12,"8/12/2019","Terrestrial","Small",14,8,2019,32
"25801","2",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25802","2",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25803","2",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25804","2",2019-08-12,"8/12/2019","Terrestrial","Small",0,8,2019,32
"25805","2",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25806","2",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25807","2",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25808","2",2019-08-12,"8/12/2019","Terrestrial","Small",14,8,2019,32
"25809","3",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25810","3",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25811","3",2019-08-12,"8/12/2019","Terrestrial","Small",6,8,2019,32
"25812","3",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25813","3",2019-08-12,"8/12/2019","Terrestrial","Small",15,8,2019,32
"25814","3",2019-08-12,"8/12/2019","Terrestrial","Small",4,8,2019,32
"25815","3",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25816","3",2019-08-12,"8/12/2019","Terrestrial","Small",8,8,2019,32
"25817","3",2019-08-12,"8/12/2019","Terrestrial","Small",7,8,2019,32
"25818","3",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25819","6",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25820","6",2019-08-12,"8/12/2019","Terrestrial","Small",0,8,2019,32
"25821","6",2019-08-12,"8/12/2019","Terrestrial","Small",6,8,2019,32
"25822","6",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25823","6",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25824","6",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25825","6",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25826","6",2019-08-12,"8/12/2019","Terrestrial","Small",4,8,2019,32
"25827","6",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25828","6",2019-08-12,"8/12/2019","Terrestrial","Small",1,8,2019,32
"25829","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",7,8,2019,32
"25830","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",6,8,2019,32
"25831","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",3,8,2019,32
"25832","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25833","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",6,8,2019,32
"25834","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",14,8,2019,32
"25835","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",2,8,2019,32
"25836","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",5,8,2019,32
"25837","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",7,8,2019,32
"25838","HBK",2019-08-12,"8/12/2019","Terrestrial","Small",8,8,2019,32
"25839","1",2019-08-19,"8/19/2019","Terrestrial","Small",4,8,2019,33
"25840","1",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25841","1",2019-08-19,"8/19/2019","Terrestrial","Small",1,8,2019,33
"25842","1",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25843","1",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25844","1",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25845","1",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25846","1",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25847","1",2019-08-19,"8/19/2019","Terrestrial","Small",3,8,2019,33
"25848","1",2019-08-19,"8/19/2019","Terrestrial","Small",4,8,2019,33
"25849","2",2019-08-19,"8/19/2019","Terrestrial","Small",5,8,2019,33
"25850","2",2019-08-19,"8/19/2019","Terrestrial","Small",8,8,2019,33
"25851","2",2019-08-19,"8/19/2019","Terrestrial","Small",3,8,2019,33
"25852","2",2019-08-19,"8/19/2019","Terrestrial","Small",3,8,2019,33
"25853","2",2019-08-19,"8/19/2019","Terrestrial","Small",6,8,2019,33
"25854","2",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25855","2",2019-08-19,"8/19/2019","Terrestrial","Small",1,8,2019,33
"25856","2",2019-08-19,"8/19/2019","Terrestrial","Small",1,8,2019,33
"25857","2",2019-08-19,"8/19/2019","Terrestrial","Small",5,8,2019,33
"25858","2",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25859","3",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25860","3",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25861","3",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25862","3",2019-08-19,"8/19/2019","Terrestrial","Small",10,8,2019,33
"25863","3",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25864","3",2019-08-19,"8/19/2019","Terrestrial","Small",6,8,2019,33
"25865","3",2019-08-19,"8/19/2019","Terrestrial","Small",1,8,2019,33
"25866","3",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25867","3",2019-08-19,"8/19/2019","Terrestrial","Small",3,8,2019,33
"25868","3",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25869","6",2019-08-19,"8/19/2019","Terrestrial","Small",1,8,2019,33
"25870","6",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25871","6",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25872","6",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25873","6",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25874","6",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25875","6",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25876","6",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25877","6",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25878","6",2019-08-19,"8/19/2019","Terrestrial","Small",0,8,2019,33
"25879","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",2,8,2019,33
"25880","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",4,8,2019,33
"25881","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",6,8,2019,33
"25882","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",10,8,2019,33
"25883","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",6,8,2019,33
"25884","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",9,8,2019,33
"25885","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",9,8,2019,33
"25886","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",3,8,2019,33
"25887","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",8,8,2019,33
"25888","HBK",2019-08-19,"8/19/2019","Terrestrial","Small",8,8,2019,33
"25889","1",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25890","1",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25891","1",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25892","1",2019-08-26,"8/26/2019","Terrestrial","Small",6,8,2019,34
"25893","1",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25894","1",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25895","1",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25896","1",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25897","1",2019-08-26,"8/26/2019","Terrestrial","Small",3,8,2019,34
"25898","1",2019-08-26,"8/26/2019","Terrestrial","Small",3,8,2019,34
"25899","2",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25900","2",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25901","2",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25902","2",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25903","2",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25904","2",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25905","2",2019-08-26,"8/26/2019","Terrestrial","Small",3,8,2019,34
"25906","2",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25907","2",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25908","2",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25909","3",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25910","3",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25911","3",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25912","3",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25913","3",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25914","3",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25915","3",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25916","3",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25917","3",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25918","3",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25919","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25920","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25921","6",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25922","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25923","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25924","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25925","6",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25926","6",2019-08-26,"8/26/2019","Terrestrial","Small",1,8,2019,34
"25927","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25928","6",2019-08-26,"8/26/2019","Terrestrial","Small",0,8,2019,34
"25929","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",6,8,2019,34
"25930","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",10,8,2019,34
"25931","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25932","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",6,8,2019,34
"25933","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",6,8,2019,34
"25934","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",5,8,2019,34
"25935","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25936","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",2,8,2019,34
"25937","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",4,8,2019,34
"25938","HBK",2019-08-26,"8/26/2019","Terrestrial","Small",6,8,2019,34
"25939","1",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25940","1",2019-09-03,"9/3/2019","Terrestrial","Small",3,9,2019,36
"25941","1",2019-09-03,"9/3/2019","Terrestrial","Small",2,9,2019,36
"25942","1",2019-09-03,"9/3/2019","Terrestrial","Small",2,9,2019,36
"25943","1",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25944","1",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25945","1",2019-09-03,"9/3/2019","Terrestrial","Small",5,9,2019,36
"25946","1",2019-09-03,"9/3/2019","Terrestrial","Small",3,9,2019,36
"25947","1",2019-09-03,"9/3/2019","Terrestrial","Small",4,9,2019,36
"25948","1",2019-09-03,"9/3/2019","Terrestrial","Small",4,9,2019,36
"25949","6",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25950","6",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25951","6",2019-09-03,"9/3/2019","Terrestrial","Small",4,9,2019,36
"25952","6",2019-09-03,"9/3/2019","Terrestrial","Small",3,9,2019,36
"25953","6",2019-09-03,"9/3/2019","Terrestrial","Small",2,9,2019,36
"25954","6",2019-09-03,"9/3/2019","Terrestrial","Small",0,9,2019,36
"25955","6",2019-09-03,"9/3/2019","Terrestrial","Small",3,9,2019,36
"25956","6",2019-09-03,"9/3/2019","Terrestrial","Small",5,9,2019,36
"25957","6",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25958","6",2019-09-03,"9/3/2019","Terrestrial","Small",0,9,2019,36
"25959","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",8,9,2019,36
"25960","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",8,9,2019,36
"25961","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25962","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",4,9,2019,36
"25963","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25964","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",3,9,2019,36
"25965","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25966","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",7,9,2019,36
"25967","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",1,9,2019,36
"25968","HBK",2019-09-03,"9/3/2019","Terrestrial","Small",6,9,2019,36
"25969","1",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25970","1",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25971","1",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25972","1",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25973","1",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25974","1",2019-09-09,"9/9/2019","Terrestrial","Small",3,9,2019,36
"25975","1",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25976","1",2019-09-09,"9/9/2019","Terrestrial","Small",3,9,2019,36
"25977","1",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25978","1",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25979","6",2019-09-09,"9/9/2019","Terrestrial","Small",2,9,2019,36
"25980","6",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25981","6",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25982","6",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25983","6",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25984","6",2019-09-09,"9/9/2019","Terrestrial","Small",2,9,2019,36
"25985","6",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25986","6",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25987","6",2019-09-09,"9/9/2019","Terrestrial","Small",3,9,2019,36
"25988","6",2019-09-09,"9/9/2019","Terrestrial","Small",6,9,2019,36
"25989","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25990","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25991","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25992","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",5,9,2019,36
"25993","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",2,9,2019,36
"25994","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",0,9,2019,36
"25995","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",2,9,2019,36
"25996","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",1,9,2019,36
"25997","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",10,9,2019,36
"25998","HBK",2019-09-09,"9/9/2019","Terrestrial","Small",5,9,2019,36
"25999","6",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26000","6",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26001","6",2019-09-16,"9/16/2019","Terrestrial","Small",2,9,2019,37
"26002","6",2019-09-16,"9/16/2019","Terrestrial","Small",6,9,2019,37
"26003","6",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26004","6",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26005","6",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26006","6",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26007","6",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26008","6",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26009","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",2,9,2019,37
"26010","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",6,9,2019,37
"26011","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",4,9,2019,37
"26012","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",6,9,2019,37
"26013","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26014","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26015","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",3,9,2019,37
"26016","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",3,9,2019,37
"26017","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",2,9,2019,37
"26018","HBK",2019-09-16,"9/16/2019","Terrestrial","Small",3,9,2019,37
"26019","1",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26020","1",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26021","1",2019-09-16,"9/16/2019","Terrestrial","Small",2,9,2019,37
"26022","1",2019-09-16,"9/16/2019","Terrestrial","Small",0,9,2019,37
"26023","1",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26024","1",2019-09-16,"9/16/2019","Terrestrial","Small",4,9,2019,37
"26025","1",2019-09-16,"9/16/2019","Terrestrial","Small",7,9,2019,37
"26026","1",2019-09-16,"9/16/2019","Terrestrial","Small",3,9,2019,37
"26027","1",2019-09-16,"9/16/2019","Terrestrial","Small",1,9,2019,37
"26028","1",2019-09-16,"9/16/2019","Terrestrial","Small",2,9,2019,37
"26029","1",2019-09-23,"9/23/2019","Terrestrial","Small",0,9,2019,38
"26030","1",2019-09-23,"9/23/2019","Terrestrial","Small",0,9,2019,38
"26031","1",2019-09-23,"9/23/2019","Terrestrial","Small",0,9,2019,38
"26032","1",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26033","1",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26034","1",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26035","1",2019-09-23,"9/23/2019","Terrestrial","Small",5,9,2019,38
"26036","1",2019-09-23,"9/23/2019","Terrestrial","Small",2,9,2019,38
"26037","1",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26038","3",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26039","6",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26040","6",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26041","6",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26042","6",2019-09-23,"9/23/2019","Terrestrial","Small",2,9,2019,38
"26043","6",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26044","6",2019-09-23,"9/23/2019","Terrestrial","Small",0,9,2019,38
"26045","6",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26046","6",2019-09-23,"9/23/2019","Terrestrial","Small",4,9,2019,38
"26047","6",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26048","6",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26049","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",4,9,2019,38
"26050","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26051","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",2,9,2019,38
"26052","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26053","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26054","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",8,9,2019,38
"26055","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26056","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",1,9,2019,38
"26057","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",5,9,2019,38
"26058","HBK",2019-09-23,"9/23/2019","Terrestrial","Small",3,9,2019,38
"26059","1",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26060","1",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26061","1",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26062","1",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26063","1",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26064","1",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26065","1",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26066","1",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26067","1",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26068","1",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26069","6",2019-09-30,"9/30/2019","Terrestrial","Small",4,9,2019,39
"26070","6",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26071","6",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26072","6",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26073","6",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26074","6",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26075","6",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26076","6",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26077","6",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26078","6",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26079","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26080","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",3,9,2019,39
"26081","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",1,9,2019,39
"26082","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",3,9,2019,39
"26083","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",4,9,2019,39
"26084","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
"26085","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",2,9,2019,39
"26086","HBK",2019-09-30,"9/30/2019","Terrestrial","Small",0,9,2019,39
