"Watershed","date","invert","size","count_zero","month","year"
"6",2018-10-01,"Terrestrial","Small",0,10,2018
"6",2018-10-01,"Terrestrial","Small",0,10,2018
"6",2018-10-01,"Terrestrial","Small",0,10,2018
"6",2018-10-01,"Terrestrial","Small",0,10,2018
"6",2018-10-01,"Terrestrial","Small",0,10,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-24,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-17,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-10,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-09-04,"Terrestrial","Small",0,9,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-27,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-20,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-13,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-08-06,"Terrestrial","Small",0,8,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-30,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-23,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",1,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-16,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-09,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-07-02,"Terrestrial","Small",0,7,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",3,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",1,6,2018
"6",2018-06-25,"Terrestrial","Small",2,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-25,"Terrestrial","Small",0,6,2018
"6",2018-06-18,"Terrestrial","Small",1,6,2018
"6",2018-06-18,"Terrestrial","Small",1,6,2018
"6",2018-06-18,"Terrestrial","Small",3,6,2018
"6",2018-06-18,"Terrestrial","Small",0,6,2018
"6",2018-06-18,"Terrestrial","Small",2,6,2018
"6",2018-06-18,"Terrestrial","Small",0,6,2018
"6",2018-06-18,"Terrestrial","Small",1,6,2018
"6",2018-06-18,"Terrestrial","Small",7,6,2018
"6",2018-06-18,"Terrestrial","Small",2,6,2018
"6",2018-06-18,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",1,6,2018
"6",2018-06-11,"Terrestrial","Small",1,6,2018
"6",2018-06-11,"Terrestrial","Small",1,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",5,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-11,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",1,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",0,6,2018
"6",2018-06-04,"Terrestrial","Small",1,6,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-29,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-21,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"6",2018-05-14,"Terrestrial","Small",0,5,2018
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-17,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-10,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-06-02,"Terrestrial","Small",2,6,2019
"9",2019-06-02,"Terrestrial","Small",0,6,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-28,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-20,"Terrestrial","Small",0,5,2019
"9",2019-05-13,"Terrestrial","Small",0,5,2019
"9",2019-05-13,"Terrestrial","Small",0,5,2019
"9",2019-05-06,"Terrestrial","Small",0,5,2019
"9",2019-05-06,"Terrestrial","Small",0,5,2019
"9",2019-04-01,"Terrestrial","Small",0,4,2019
"9",2019-04-01,"Terrestrial","Small",0,4,2019
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-12,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-11-05,"Terrestrial","Small",0,11,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-29,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-22,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-15,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-08,"Terrestrial","Small",0,10,2018
"9",2018-10-01,"Terrestrial","Small",2,10,2018
"9",2018-10-01,"Terrestrial","Small",2,10,2018
"9",2018-10-01,"Terrestrial","Small",1,10,2018
"9",2018-10-01,"Terrestrial","Small",1,10,2018
"9",2018-10-01,"Terrestrial","Small",3,10,2018
"9",2018-10-01,"Terrestrial","Small",0,10,2018
"9",2018-10-01,"Terrestrial","Small",1,10,2018
"9",2018-10-01,"Terrestrial","Small",2,10,2018
"9",2018-10-01,"Terrestrial","Small",0,10,2018
"9",2018-10-01,"Terrestrial","Small",2,10,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-24,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-17,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-10,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-09-04,"Terrestrial","Small",0,9,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-27,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-20,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-13,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-08-06,"Terrestrial","Small",0,8,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",1,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-30,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",0,7,2018
"9",2018-07-23,"Terrestrial","Small",3,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-16,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-09,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-07-02,"Terrestrial","Small",0,7,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-25,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-18,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-11,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
"9",2018-06-04,"Terrestrial","Small",0,6,2018
