Watershed,date,invert,size,count_zero,month,year,,,
5,7/22/2019,Terrestrial,Small,4,7,2019,,,
5,7/22/2019,Terrestrial,Small,10,7,2019,,,
5,7/22/2019,Terrestrial,Small,6,7,2019,,,
5,7/22/2019,Terrestrial,Small,8,7,2019,,,
5,7/22/2019,Terrestrial,Small,7,7,2019,,,
5,7/22/2019,Terrestrial,Small,5,7,2019,,,
5,7/22/2019,Terrestrial,Small,3,7,2019,,,
5,7/22/2019,Terrestrial,Small,7,7,2019,,,
5,7/22/2019,Terrestrial,Small,13,7,2019,,,
6,7/22/2019,Terrestrial,Small,1,7,2019,,,
6,7/22/2019,Terrestrial,Small,0,7,2019,,,
6,7/22/2019,Terrestrial,Small,2,7,2019,,,
6,7/22/2019,Terrestrial,Small,1,7,2019,,,
6,7/22/2019,Terrestrial,Small,1,7,2019,,,
6,7/22/2019,Terrestrial,Small,0,7,2019,,,
6,7/22/2019,Terrestrial,Small,1,7,2019,,,
6,7/22/2019,Terrestrial,Small,0,7,2019,,,
6,7/22/2019,Terrestrial,Small,0,7,2019,,,
6,7/22/2019,Terrestrial,Small,0,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,7,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,6,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,11,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,4,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,9,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,7,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,9,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,4,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,5,7,2019,,,
HBK,7/22/2019,Terrestrial,Small,4,7,2019,,,
1,7/22/2019,Other,Small,2,7,2019,,,
1,7/22/2019,Other,Small,5,7,2019,,,
1,7/22/2019,Other,Small,4,7,2019,,,
1,7/22/2019,Other,Small,3,7,2019,,,
1,7/22/2019,Other,Small,3,7,2019,,,
1,7/22/2019,Other,Small,2,7,2019,,,
1,7/22/2019,Other,Small,2,7,2019,,,
1,7/22/2019,Other,Small,2,7,2019,,,
1,7/22/2019,Other,Small,0,7,2019,,,
1,7/22/2019,Other,Small,0,7,2019,,,
2,7/22/2019,Other,Small,3,7,2019,,,
2,7/22/2019,Other,Small,7,7,2019,,,
2,7/22/2019,Other,Small,3,7,2019,,,
2,7/22/2019,Other,Small,5,7,2019,,,
2,7/22/2019,Other,Small,4,7,2019,,,
2,7/22/2019,Other,Small,11,7,2019,,,
2,7/22/2019,Other,Small,13,7,2019,,,
2,7/22/2019,Other,Small,11,7,2019,,,
2,7/22/2019,Other,Small,2,7,2019,,,
2,7/22/2019,Other,Small,6,7,2019,,,
4,7/22/2019,Other,Small,4,7,2019,,,
4,7/22/2019,Other,Small,7,7,2019,,,
4,7/22/2019,Other,Small,11,7,2019,,,
4,7/22/2019,Other,Small,2,7,2019,,,
4,7/22/2019,Other,Small,6,7,2019,,,
4,7/22/2019,Other,Small,13,7,2019,,,
4,7/22/2019,Other,Small,10,7,2019,,,
4,7/22/2019,Other,Small,9,7,2019,,,
4,7/22/2019,Other,Small,3,7,2019,,,
4,7/22/2019,Other,Small,11,7,2019,,,
5,7/22/2019,Other,Small,8,7,2019,,,
5,7/22/2019,Other,Small,5,7,2019,,,
5,7/22/2019,Other,Small,8,7,2019,,,
5,7/22/2019,Other,Small,9,7,2019,,,
5,7/22/2019,Other,Small,9,7,2019,,,
5,7/22/2019,Other,Small,7,7,2019,,,
5,7/22/2019,Other,Small,8,7,2019,,,
5,7/22/2019,Other,Small,3,7,2019,,,
5,7/22/2019,Other,Small,3,7,2019,,,
5,7/22/2019,Other,Small,3,7,2019,,,
6,7/22/2019,Other,Small,16,7,2019,,,
6,7/22/2019,Other,Small,16,7,2019,,,
6,7/22/2019,Other,Small,12,7,2019,,,
6,7/22/2019,Other,Small,2,7,2019,,,
6,7/22/2019,Other,Small,5,7,2019,,,
6,7/22/2019,Other,Small,3,7,2019,,,
6,7/22/2019,Other,Small,3,7,2019,,,
6,7/22/2019,Other,Small,0,7,2019,,,
6,7/22/2019,Other,Small,2,7,2019,,,
6,7/22/2019,Other,Small,3,7,2019,,,
HBK,7/22/2019,Other,Small,0,7,2019,,,
HBK,7/22/2019,Other,Small,3,7,2019,,,
HBK,7/22/2019,Other,Small,1,7,2019,,,
HBK,7/22/2019,Other,Small,6,7,2019,,,
HBK,7/22/2019,Other,Small,0,7,2019,,,
HBK,7/22/2019,Other,Small,0,7,2019,,,
HBK,7/22/2019,Other,Small,2,7,2019,,,
HBK,7/22/2019,Other,Small,0,7,2019,,,
HBK,7/22/2019,Other,Small,0,7,2019,,,
HBK,7/22/2019,Other,Small,4,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,1,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/22/2019,Caddisfly,Small,0,7,2019,,,
2,7/22/2019,Caddisfly,Small,1,7,2019,,,
2,7/22/2019,Caddisfly,Small,1,7,2019,,,
2,7/22/2019,Caddisfly,Small,1,7,2019,,,
2,7/22/2019,Caddisfly,Small,0,7,2019,,,
2,7/22/2019,Caddisfly,Small,0,7,2019,,,
2,7/22/2019,Caddisfly,Small,0,7,2019,,,
2,7/22/2019,Caddisfly,Small,1,7,2019,,,
2,7/22/2019,Caddisfly,Small,1,7,2019,,,
2,7/22/2019,Caddisfly,Small,0,7,2019,,,
2,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,1,7,2019,,,
4,7/22/2019,Caddisfly,Small,2,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,1,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
4,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
5,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
6,7/22/2019,Caddisfly,Small,1,7,2019,,,
6,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,1,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
HBK,7/22/2019,Caddisfly,Small,0,7,2019,,,
1,7/29/2019,Dipteran,Large,0,7,2019,,,
1,7/29/2019,Dipteran,Large,1,7,2019,,,
1,7/29/2019,Dipteran,Large,3,7,2019,,,
1,7/29/2019,Dipteran,Large,2,7,2019,,,
1,7/29/2019,Dipteran,Large,2,7,2019,,,
1,7/29/2019,Dipteran,Large,3,7,2019,,,
1,7/29/2019,Dipteran,Large,3,7,2019,,,
1,7/29/2019,Dipteran,Large,1,7,2019,,,
1,7/29/2019,Dipteran,Large,3,7,2019,,,
1,7/29/2019,Dipteran,Large,5,7,2019,,,
2,7/29/2019,Dipteran,Large,5,7,2019,,,
2,7/29/2019,Dipteran,Large,7,7,2019,,,
2,7/29/2019,Dipteran,Large,2,7,2019,,,
2,7/29/2019,Dipteran,Large,5,7,2019,,,
2,7/29/2019,Dipteran,Large,6,7,2019,,,
2,7/29/2019,Dipteran,Large,4,7,2019,,,
2,7/29/2019,Dipteran,Large,3,7,2019,,,
2,7/29/2019,Dipteran,Large,5,7,2019,,,
2,7/29/2019,Dipteran,Large,1,7,2019,,,
2,7/29/2019,Dipteran,Large,1,7,2019,,,
4,7/29/2019,Dipteran,Large,5,7,2019,,,
4,7/29/2019,Dipteran,Large,11,7,2019,,,
4,7/29/2019,Dipteran,Large,14,7,2019,,,
4,7/29/2019,Dipteran,Large,5,7,2019,,,
4,7/29/2019,Dipteran,Large,2,7,2019,,,
4,7/29/2019,Dipteran,Large,5,7,2019,,,
4,7/29/2019,Dipteran,Large,8,7,2019,,,
4,7/29/2019,Dipteran,Large,0,7,2019,,,
4,7/29/2019,Dipteran,Large,0,7,2019,,,
4,7/29/2019,Dipteran,Large,2,7,2019,,,
5,7/29/2019,Dipteran,Large,5,7,2019,,,
5,7/29/2019,Dipteran,Large,0,7,2019,,,
5,7/29/2019,Dipteran,Large,1,7,2019,,,
5,7/29/2019,Dipteran,Large,4,7,2019,,,
5,7/29/2019,Dipteran,Large,5,7,2019,,,
5,7/29/2019,Dipteran,Large,0,7,2019,,,
5,7/29/2019,Dipteran,Large,1,7,2019,,,
5,7/29/2019,Dipteran,Large,1,7,2019,,,
5,7/29/2019,Dipteran,Large,0,7,2019,,,
5,7/29/2019,Dipteran,Large,3,7,2019,,,
6,7/29/2019,Dipteran,Large,6,7,2019,,,
6,7/29/2019,Dipteran,Large,3,7,2019,,,
6,7/29/2019,Dipteran,Large,0,7,2019,,,
6,7/29/2019,Dipteran,Large,0,7,2019,,,
6,7/29/2019,Dipteran,Large,0,7,2019,,,
6,7/29/2019,Dipteran,Large,0,7,2019,,,
6,7/29/2019,Dipteran,Large,0,7,2019,,,
6,7/29/2019,Dipteran,Large,1,7,2019,,,
6,7/29/2019,Dipteran,Large,1,7,2019,,,
6,7/29/2019,Dipteran,Large,2,7,2019,,,
HBK,7/29/2019,Dipteran,Large,12,7,2019,,,
HBK,7/29/2019,Dipteran,Large,2,7,2019,,,
HBK,7/29/2019,Dipteran,Large,1,7,2019,,,
HBK,7/29/2019,Dipteran,Large,0,7,2019,,,
HBK,7/29/2019,Dipteran,Large,0,7,2019,,,
HBK,7/29/2019,Dipteran,Large,1,7,2019,,,
HBK,7/29/2019,Dipteran,Large,1,7,2019,,,
HBK,7/29/2019,Dipteran,Large,2,7,2019,,,
HBK,7/29/2019,Dipteran,Large,1,7,2019,,,
HBK,7/29/2019,Dipteran,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,1,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,2,7,2019,,,
1,7/29/2019,Terrestrial,Large,1,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,0,7,2019,,,
1,7/29/2019,Terrestrial,Large,7,7,2019,,,
2,7/29/2019,Terrestrial,Large,1,7,2019,,,
2,7/29/2019,Terrestrial,Large,0,7,2019,,,
2,7/29/2019,Terrestrial,Large,0,7,2019,,,
2,7/29/2019,Terrestrial,Large,1,7,2019,,,
2,7/29/2019,Terrestrial,Large,2,7,2019,,,
2,7/29/2019,Terrestrial,Large,1,7,2019,,,
2,7/29/2019,Terrestrial,Large,2,7,2019,,,
2,7/29/2019,Terrestrial,Large,2,7,2019,,,
2,7/29/2019,Terrestrial,Large,0,7,2019,,,
2,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,1,7,2019,,,
4,7/29/2019,Terrestrial,Large,3,7,2019,,,
4,7/29/2019,Terrestrial,Large,1,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,0,7,2019,,,
4,7/29/2019,Terrestrial,Large,2,7,2019,,,
5,7/29/2019,Terrestrial,Large,0,7,2019,,,
5,7/29/2019,Terrestrial,Large,0,7,2019,,,
5,7/29/2019,Terrestrial,Large,2,7,2019,,,
5,7/29/2019,Terrestrial,Large,1,7,2019,,,
5,7/29/2019,Terrestrial,Large,2,7,2019,,,
5,7/29/2019,Terrestrial,Large,1,7,2019,,,
5,7/29/2019,Terrestrial,Large,3,7,2019,,,
5,7/29/2019,Terrestrial,Large,1,7,2019,,,
5,7/29/2019,Terrestrial,Large,3,7,2019,,,
5,7/29/2019,Terrestrial,Large,0,7,2019,,,
6,7/29/2019,Terrestrial,Large,4,7,2019,,,
6,7/29/2019,Terrestrial,Large,0,7,2019,,,
6,7/29/2019,Terrestrial,Large,4,7,2019,,,
6,7/29/2019,Terrestrial,Large,0,7,2019,,,
6,7/29/2019,Terrestrial,Large,8,7,2019,,,
6,7/29/2019,Terrestrial,Large,4,7,2019,,,
6,7/29/2019,Terrestrial,Large,2,7,2019,,,
6,7/29/2019,Terrestrial,Large,2,7,2019,,,
6,7/29/2019,Terrestrial,Large,7,7,2019,,,
6,7/29/2019,Terrestrial,Large,3,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,0,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,0,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,3,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,1,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,0,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,4,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,0,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,1,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,0,7,2019,,,
HBK,7/29/2019,Terrestrial,Large,1,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,1,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,1,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,1,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
2,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,1,7,2019,,,
4,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,2,7,2019,,,
4,7/29/2019,Caddisfly,Large,1,7,2019,,,
4,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,NA,7,2019,,,
4,7/29/2019,Caddisfly,Large,2,7,2019,,,
4,7/29/2019,Caddisfly,Large,1,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,1,7,2019,,,
5,7/29/2019,Caddisfly,Large,3,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
5,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,1,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,2,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,NA,7,2019,,,
6,7/29/2019,Caddisfly,Large,1,7,2019,,,
6,7/29/2019,Caddisfly,Large,1,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,1,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,2,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,1,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
HBK,7/29/2019,Caddisfly,Large,NA,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
2,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
4,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
5,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
6,7/29/2019,Mayfly,Large,0,7,2019,,,
HBK,7/29/2019,Mayfly,Large,2,7,2019,,,
HBK,7/29/2019,Mayfly,Large,2,7,2019,,,
HBK,7/29/2019,Mayfly,Large,1,7,2019,,,
HBK,7/29/2019,Mayfly,Large,0,7,2019,,,
HBK,7/29/2019,Mayfly,Large,1,7,2019,,,
HBK,7/29/2019,Mayfly,Large,0,7,2019,,,
HBK,7/29/2019,Mayfly,Large,0,7,2019,,,
HBK,7/29/2019,Mayfly,Large,1,7,2019,,,
HBK,7/29/2019,Mayfly,Large,0,7,2019,,,
HBK,7/29/2019,Mayfly,Large,0,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,1,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,NA,7,2019,,,
1,7/29/2019,Stonefly,Large,2,7,2019,,,
1,7/29/2019,Stonefly,Large,1,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,1,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
2,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,1,7,2019,,,
4,7/29/2019,Stonefly,Large,1,7,2019,,,
4,7/29/2019,Stonefly,Large,1,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
4,7/29/2019,Stonefly,Large,3,7,2019,,,
4,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,1,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
5,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,1,7,2019,,,
6,7/29/2019,Stonefly,Large,1,7,2019,,,
6,7/29/2019,Stonefly,Large,1,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
6,7/29/2019,Stonefly,Large,NA,7,2019,,,
HBK,7/29/2019,Stonefly,Large,2,7,2019,,,
HBK,7/29/2019,Stonefly,Large,NA,7,2019,,,
HBK,7/29/2019,Stonefly,Large,1,7,2019,,,
HBK,7/29/2019,Stonefly,Large,4,7,2019,,,
HBK,7/29/2019,Stonefly,Large,2,7,2019,,,
HBK,7/29/2019,Stonefly,Large,NA,7,2019,,,
HBK,7/29/2019,Stonefly,Large,NA,7,2019,,,
HBK,7/29/2019,Stonefly,Large,1,7,2019,,,
HBK,7/29/2019,Stonefly,Large,1,7,2019,,,
HBK,7/29/2019,Stonefly,Large,1,7,2019,,,
1,7/29/2019,Other,Large,NA,7,2019,,,
1,7/29/2019,Other,Large,1,7,2019,,,
1,7/29/2019,Other,Large,NA,7,2019,,,
1,7/29/2019,Other,Large,1,7,2019,,,
1,7/29/2019,Other,Large,1,7,2019,,,
1,7/29/2019,Other,Large,NA,7,2019,,,
1,7/29/2019,Other,Large,1,7,2019,,,
1,7/29/2019,Other,Large,1,7,2019,,,
1,7/29/2019,Other,Large,NA,7,2019,,,
1,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,1,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,1,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,1,7,2019,,,
2,7/29/2019,Other,Large,1,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
2,7/29/2019,Other,Large,NA,7,2019,,,
4,7/29/2019,Other,Large,2,7,2019,,,
4,7/29/2019,Other,Large,2,7,2019,,,
4,7/29/2019,Other,Large,4,7,2019,,,
4,7/29/2019,Other,Large,NA,7,2019,,,
4,7/29/2019,Other,Large,3,7,2019,,,
4,7/29/2019,Other,Large,NA,7,2019,,,
4,7/29/2019,Other,Large,NA,7,2019,,,
4,7/29/2019,Other,Large,1,7,2019,,,
4,7/29/2019,Other,Large,NA,7,2019,,,
4,7/29/2019,Other,Large,4,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,1,7,2019,,,
5,7/29/2019,Other,Large,3,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,NA,7,2019,,,
5,7/29/2019,Other,Large,1,7,2019,,,
6,7/29/2019,Other,Large,NA,7,2019,,,
6,7/29/2019,Other,Large,NA,7,2019,,,
6,7/29/2019,Other,Large,2,7,2019,,,
6,7/29/2019,Other,Large,NA,7,2019,,,
