"Watershed","date","invert","Sample","size","count_zero","month","year"
"2",2018-11-05,"Terrestrial","8","Small",0,11,2018
"2",2018-11-05,"Terrestrial","9","Small",0,11,2018
"2",2018-11-05,"Terrestrial","10","Small",0,11,2018
"2",2018-10-29,"Terrestrial","1","Small",1,10,2018
"2",2018-10-29,"Terrestrial","2","Small",1,10,2018
"2",2018-10-29,"Terrestrial","3","Small",0,10,2018
"2",2018-10-29,"Terrestrial","4","Small",0,10,2018
"2",2018-10-29,"Terrestrial","5","Small",0,10,2018
"2",2018-10-29,"Terrestrial","6","Small",0,10,2018
"2",2018-10-29,"Terrestrial","7","Small",0,10,2018
"2",2018-10-29,"Terrestrial","8","Small",0,10,2018
"2",2018-10-29,"Terrestrial","9","Small",0,10,2018
"2",2018-10-29,"Terrestrial","10","Small",0,10,2018
"2",2018-10-22,"Terrestrial","1","Small",0,10,2018
"2",2018-10-22,"Terrestrial","2","Small",0,10,2018
"2",2018-10-22,"Terrestrial","3","Small",0,10,2018
"2",2018-10-22,"Terrestrial","4","Small",0,10,2018
"2",2018-10-22,"Terrestrial","5","Small",0,10,2018
"2",2018-10-22,"Terrestrial","6","Small",0,10,2018
"2",2018-10-22,"Terrestrial","7","Small",1,10,2018
"2",2018-10-22,"Terrestrial","8","Small",0,10,2018
"2",2018-10-22,"Terrestrial","9","Small",0,10,2018
"2",2018-10-22,"Terrestrial","10","Small",0,10,2018
"2",2018-10-15,"Terrestrial","1","Small",0,10,2018
"2",2018-10-15,"Terrestrial","2","Small",1,10,2018
"2",2018-10-15,"Terrestrial","3","Small",6,10,2018
"2",2018-10-15,"Terrestrial","4","Small",5,10,2018
"2",2018-10-15,"Terrestrial","5","Small",0,10,2018
"2",2018-10-15,"Terrestrial","6","Small",0,10,2018
"2",2018-10-15,"Terrestrial","7","Small",1,10,2018
"2",2018-10-15,"Terrestrial","8","Small",0,10,2018
"2",2018-10-15,"Terrestrial","9","Small",2,10,2018
"2",2018-10-15,"Terrestrial","10","Small",0,10,2018
"2",2018-10-08,"Terrestrial","1","Small",0,10,2018
"2",2018-10-08,"Terrestrial","2","Small",3,10,2018
"2",2018-10-08,"Terrestrial","3","Small",1,10,2018
"2",2018-10-08,"Terrestrial","4","Small",1,10,2018
"2",2018-10-08,"Terrestrial","5","Small",0,10,2018
"2",2018-10-08,"Terrestrial","6","Small",0,10,2018
"2",2018-10-08,"Terrestrial","7","Small",1,10,2018
"2",2018-10-08,"Terrestrial","8","Small",0,10,2018
"2",2018-10-08,"Terrestrial","9","Small",0,10,2018
"2",2018-10-08,"Terrestrial","10","Small",0,10,2018
"2",2018-10-01,"Terrestrial","1","Small",0,10,2018
"2",2018-10-01,"Terrestrial","2","Small",3,10,2018
"2",2018-10-01,"Terrestrial","3","Small",2,10,2018
"2",2018-10-01,"Terrestrial","4","Small",2,10,2018
"2",2018-10-01,"Terrestrial","5","Small",4,10,2018
"2",2018-10-01,"Terrestrial","6","Small",2,10,2018
"2",2018-10-01,"Terrestrial","7","Small",2,10,2018
"2",2018-10-01,"Terrestrial","8","Small",2,10,2018
"2",2018-10-01,"Terrestrial","9","Small",0,10,2018
"2",2018-10-01,"Terrestrial","10","Small",2,10,2018
"2",2018-09-24,"Terrestrial","1","Small",0,9,2018
"2",2018-09-24,"Terrestrial","2","Small",5,9,2018
"2",2018-09-24,"Terrestrial","3","Small",7,9,2018
"2",2018-09-24,"Terrestrial","4","Small",1,9,2018
"2",2018-09-24,"Terrestrial","5","Small",1,9,2018
"2",2018-09-24,"Terrestrial","6","Small",2,9,2018
"2",2018-09-24,"Terrestrial","7","Small",2,9,2018
"2",2018-09-24,"Terrestrial","8","Small",1,9,2018
"2",2018-09-24,"Terrestrial","9","Small",2,9,2018
"2",2018-09-24,"Terrestrial","10","Small",4,9,2018
"2",2018-09-17,"Terrestrial","1","Small",1,9,2018
"2",2018-09-17,"Terrestrial","2","Small",0,9,2018
"2",2018-09-17,"Terrestrial","3","Small",1,9,2018
"2",2018-09-17,"Terrestrial","4","Small",2,9,2018
"2",2018-09-17,"Terrestrial","5","Small",6,9,2018
"2",2018-09-17,"Terrestrial","6","Small",1,9,2018
"2",2018-09-17,"Terrestrial","7","Small",1,9,2018
"2",2018-09-17,"Terrestrial","8","Small",2,9,2018
"2",2018-09-17,"Terrestrial","9","Small",3,9,2018
"2",2018-09-17,"Terrestrial","10","Small",5,9,2018
"2",2018-09-10,"Terrestrial","1","Small",0,9,2018
"2",2018-09-10,"Terrestrial","2","Small",1,9,2018
"2",2018-09-10,"Terrestrial","3","Small",0,9,2018
"2",2018-09-10,"Terrestrial","4","Small",0,9,2018
"2",2018-09-10,"Terrestrial","5","Small",0,9,2018
"2",2018-09-10,"Terrestrial","6","Small",0,9,2018
"2",2018-09-10,"Terrestrial","7","Small",1,9,2018
"2",2018-09-10,"Terrestrial","8","Small",2,9,2018
"2",2018-09-10,"Terrestrial","9","Small",1,9,2018
"2",2018-09-10,"Terrestrial","10","Small",2,9,2018
"2",2018-09-04,"Terrestrial","1","Small",3,9,2018
"2",2018-09-04,"Terrestrial","2","Small",1,9,2018
"2",2018-09-04,"Terrestrial","3","Small",1,9,2018
"2",2018-09-04,"Terrestrial","4","Small",2,9,2018
"2",2018-09-04,"Terrestrial","5","Small",3,9,2018
"2",2018-09-04,"Terrestrial","6","Small",6,9,2018
"2",2018-09-04,"Terrestrial","7","Small",5,9,2018
"2",2018-09-04,"Terrestrial","8","Small",0,9,2018
"2",2018-09-04,"Terrestrial","9","Small",4,9,2018
"2",2018-09-04,"Terrestrial","10","Small",3,9,2018
"2",2018-08-27,"Terrestrial","1","Small",0,8,2018
"2",2018-08-27,"Terrestrial","2","Small",0,8,2018
"2",2018-08-27,"Terrestrial","3","Small",0,8,2018
"2",2018-08-27,"Terrestrial","4","Small",0,8,2018
"2",2018-08-27,"Terrestrial","5","Small",0,8,2018
"2",2018-08-27,"Terrestrial","6","Small",0,8,2018
"2",2018-08-27,"Terrestrial","7","Small",0,8,2018
"2",2018-08-27,"Terrestrial","8","Small",0,8,2018
"2",2018-08-27,"Terrestrial","9","Small",0,8,2018
"2",2018-08-27,"Terrestrial","10","Small",0,8,2018
"2",2018-08-20,"Terrestrial","1","Small",0,8,2018
"2",2018-08-20,"Terrestrial","2","Small",4,8,2018
"2",2018-08-20,"Terrestrial","3","Small",2,8,2018
"2",2018-08-20,"Terrestrial","4","Small",0,8,2018
"2",2018-08-20,"Terrestrial","5","Small",2,8,2018
"2",2018-08-20,"Terrestrial","6","Small",1,8,2018
"2",2018-08-20,"Terrestrial","7","Small",3,8,2018
"2",2018-08-20,"Terrestrial","8","Small",1,8,2018
"2",2018-08-20,"Terrestrial","9","Small",1,8,2018
"2",2018-08-20,"Terrestrial","10","Small",3,8,2018
"2",2018-08-13,"Terrestrial","1","Small",0,8,2018
"2",2018-08-13,"Terrestrial","2","Small",0,8,2018
"2",2018-08-13,"Terrestrial","3","Small",2,8,2018
"2",2018-08-13,"Terrestrial","4","Small",1,8,2018
"2",2018-08-13,"Terrestrial","5","Small",0,8,2018
"2",2018-08-13,"Terrestrial","6","Small",0,8,2018
"2",2018-08-13,"Terrestrial","7","Small",0,8,2018
"2",2018-08-13,"Terrestrial","8","Small",0,8,2018
"2",2018-08-13,"Terrestrial","9","Small",0,8,2018
"2",2018-08-13,"Terrestrial","10","Small",0,8,2018
"2",2018-08-06,"Terrestrial","1","Small",0,8,2018
"2",2018-08-06,"Terrestrial","2","Small",4,8,2018
"2",2018-08-06,"Terrestrial","3","Small",2,8,2018
"2",2018-08-06,"Terrestrial","4","Small",0,8,2018
"2",2018-08-06,"Terrestrial","5","Small",3,8,2018
"2",2018-08-06,"Terrestrial","6","Small",0,8,2018
"2",2018-08-06,"Terrestrial","1","Small",0,8,2018
"2",2018-08-06,"Terrestrial","2","Small",0,8,2018
"2",2018-08-06,"Terrestrial","3","Small",0,8,2018
"2",2018-08-06,"Terrestrial","4","Small",0,8,2018
"2",2018-08-06,"Terrestrial","5","Small",0,8,2018
"2",2018-08-06,"Terrestrial","6","Small",0,8,2018
"2",2018-08-06,"Terrestrial","7","Small",1,8,2018
"2",2018-08-06,"Terrestrial","8","Small",0,8,2018
"2",2018-08-06,"Terrestrial","9","Small",0,8,2018
"2",2018-08-06,"Terrestrial","10","Small",0,8,2018
"2",2018-07-30,"Terrestrial","1","Small",0,7,2018
"2",2018-07-30,"Terrestrial","2","Small",0,7,2018
"2",2018-07-30,"Terrestrial","3","Small",0,7,2018
"2",2018-07-30,"Terrestrial","4","Small",0,7,2018
"2",2018-07-30,"Terrestrial","5","Small",0,7,2018
"2",2018-07-30,"Terrestrial","6","Small",0,7,2018
"2",2018-07-30,"Terrestrial","7","Small",0,7,2018
"2",2018-07-30,"Terrestrial","8","Small",0,7,2018
"2",2018-07-30,"Terrestrial","9","Small",0,7,2018
"2",2018-07-30,"Terrestrial","10","Small",0,7,2018
"2",2018-07-23,"Terrestrial","1","Small",0,7,2018
"2",2018-07-23,"Terrestrial","2","Small",0,7,2018
"2",2018-07-23,"Terrestrial","3","Small",0,7,2018
"2",2018-07-23,"Terrestrial","4","Small",0,7,2018
"2",2018-07-23,"Terrestrial","5","Small",0,7,2018
"2",2018-07-23,"Terrestrial","6","Small",0,7,2018
"2",2018-07-23,"Terrestrial","7","Small",0,7,2018
"2",2018-07-23,"Terrestrial","8","Small",0,7,2018
"2",2018-07-23,"Terrestrial","9","Small",0,7,2018
"2",2018-07-23,"Terrestrial","10","Small",0,7,2018
"2",2018-07-16,"Terrestrial","1","Small",0,7,2018
"2",2018-07-16,"Terrestrial","2","Small",0,7,2018
"2",2018-07-16,"Terrestrial","3","Small",0,7,2018
"2",2018-07-16,"Terrestrial","4","Small",0,7,2018
"2",2018-07-16,"Terrestrial","5","Small",0,7,2018
"2",2018-07-16,"Terrestrial","6","Small",0,7,2018
"2",2018-07-16,"Terrestrial","7","Small",0,7,2018
"2",2018-07-16,"Terrestrial","8","Small",0,7,2018
"2",2018-07-16,"Terrestrial","9","Small",0,7,2018
"2",2018-07-16,"Terrestrial","10","Small",0,7,2018
"2",2018-07-09,"Terrestrial","1","Small",0,7,2018
"2",2018-07-09,"Terrestrial","2","Small",0,7,2018
"2",2018-07-09,"Terrestrial","3","Small",0,7,2018
"2",2018-07-09,"Terrestrial","4","Small",0,7,2018
"2",2018-07-09,"Terrestrial","5","Small",0,7,2018
"2",2018-07-09,"Terrestrial","6","Small",0,7,2018
"2",2018-07-09,"Terrestrial","7","Small",1,7,2018
"2",2018-07-09,"Terrestrial","8","Small",1,7,2018
"2",2018-07-09,"Terrestrial","9","Small",0,7,2018
"2",2018-07-09,"Terrestrial","10","Small",0,7,2018
"2",2018-06-25,"Terrestrial","1","Small",0,6,2018
"2",2018-06-25,"Terrestrial","2","Small",0,6,2018
"2",2018-06-25,"Terrestrial","3","Small",0,6,2018
"2",2018-06-25,"Terrestrial","4","Small",1,6,2018
"2",2018-06-25,"Terrestrial","5","Small",0,6,2018
"2",2018-06-25,"Terrestrial","6","Small",0,6,2018
"2",2018-06-25,"Terrestrial","7","Small",0,6,2018
"2",2018-06-25,"Terrestrial","8","Small",0,6,2018
"2",2018-06-25,"Terrestrial","9","Small",0,6,2018
"2",2018-06-25,"Terrestrial","10","Small",0,6,2018
"2",2018-06-18,"Terrestrial","1","Small",0,6,2018
"2",2018-06-18,"Terrestrial","2","Small",0,6,2018
"2",2018-06-18,"Terrestrial","3","Small",0,6,2018
"2",2018-06-18,"Terrestrial","4","Small",0,6,2018
"2",2018-06-18,"Terrestrial","5","Small",1,6,2018
"2",2018-06-18,"Terrestrial","6","Small",0,6,2018
"2",2018-06-18,"Terrestrial","7","Small",2,6,2018
"2",2018-06-18,"Terrestrial","8","Small",5,6,2018
"2",2018-06-18,"Terrestrial","9","Small",0,6,2018
"2",2018-06-18,"Terrestrial","10","Small",0,6,2018
"2",2018-06-11,"Terrestrial","1","Small",0,6,2018
"2",2018-06-11,"Terrestrial","2","Small",1,6,2018
"2",2018-06-11,"Terrestrial","3","Small",0,6,2018
"2",2018-06-11,"Terrestrial","4","Small",1,6,2018
"2",2018-06-11,"Terrestrial","5","Small",0,6,2018
"2",2018-06-11,"Terrestrial","6","Small",0,6,2018
"2",2018-06-11,"Terrestrial","7","Small",0,6,2018
"2",2018-06-11,"Terrestrial","8","Small",0,6,2018
"2",2018-06-11,"Terrestrial","9","Small",0,6,2018
"2",2018-06-11,"Terrestrial","10","Small",0,6,2018
"2",2018-06-04,"Terrestrial","1","Small",0,6,2018
"2",2018-06-04,"Terrestrial","2","Small",0,6,2018
"2",2018-06-04,"Terrestrial","3","Small",0,6,2018
"2",2018-06-04,"Terrestrial","4","Small",0,6,2018
"2",2018-06-04,"Terrestrial","5","Small",1,6,2018
"2",2018-06-04,"Terrestrial","6","Small",0,6,2018
"2",2018-06-04,"Terrestrial","7","Small",1,6,2018
"2",2018-06-04,"Terrestrial","8","Small",0,6,2018
"2",2018-06-04,"Terrestrial","9","Small",0,6,2018
"2",2018-06-04,"Terrestrial","10","Small",0,6,2018
"2",2018-05-29,"Terrestrial","1","Small",0,5,2018
"2",2018-05-29,"Terrestrial","2","Small",0,5,2018
"2",2018-05-29,"Terrestrial","3","Small",1,5,2018
"2",2018-05-29,"Terrestrial","4","Small",0,5,2018
"2",2018-05-29,"Terrestrial","5","Small",0,5,2018
"2",2018-05-29,"Terrestrial","6","Small",0,5,2018
"2",2018-05-29,"Terrestrial","7","Small",1,5,2018
"2",2018-05-29,"Terrestrial","8","Small",0,5,2018
"2",2018-05-29,"Terrestrial","9","Small",0,5,2018
"2",2018-05-29,"Terrestrial","10","Small",4,5,2018
"2",2018-05-21,"Terrestrial","1","Small",0,5,2018
"2",2018-05-21,"Terrestrial","2","Small",0,5,2018
"2",2018-05-21,"Terrestrial","3","Small",0,5,2018
"2",2018-05-21,"Terrestrial","4","Small",0,5,2018
"2",2018-05-21,"Terrestrial","5","Small",0,5,2018
"2",2018-05-21,"Terrestrial","6","Small",1,5,2018
"2",2018-05-21,"Terrestrial","7","Small",0,5,2018
"2",2018-05-21,"Terrestrial","8","Small",0,5,2018
"2",2018-05-21,"Terrestrial","9","Small",0,5,2018
"2",2018-05-21,"Terrestrial","10","Small",0,5,2018
"2",2018-05-14,"Terrestrial","1","Small",0,5,2018
"2",2018-05-14,"Terrestrial","2","Small",0,5,2018
"2",2018-05-14,"Terrestrial","3","Small",0,5,2018
"2",2018-05-14,"Terrestrial","4","Small",0,5,2018
"2",2018-05-14,"Terrestrial","5","Small",0,5,2018
"2",2018-05-14,"Terrestrial","6","Small",0,5,2018
"2",2018-05-14,"Terrestrial","7","Small",0,5,2018
"2",2018-05-14,"Terrestrial","8","Small",0,5,2018
"2",2018-05-14,"Terrestrial","9","Small",0,5,2018
"2",2018-05-14,"Terrestrial","10","Small",0,5,2018
"2",2020-05-20,"Other","ST190291","Small",7,5,2020
"2",2020-05-06,"Other","ST190206","Small",0,5,2020
"2",2020-05-06,"Other","ST190206","Small",4,5,2020
"2",2020-05-06,"Other","ST190207","Small",3,5,2020
"2",2020-05-06,"Other","ST190207","Small",0,5,2020
"2",2020-05-06,"Other","ST190208","Small",3,5,2020
"2",2020-05-06,"Other","ST190208","Small",1,5,2020
"2",2020-05-06,"Other","ST190209","Small",1,5,2020
"2",2020-05-06,"Other","ST190209","Small",0,5,2020
"2",2020-05-06,"Other","ST190210","Small",1,5,2020
"2",2020-05-06,"Other","ST190210","Small",3,5,2020
"2",2019-08-26,"Other","ST190846","Small",0,8,2019
"2",2019-08-26,"Other","ST190846","Small",0,8,2019
"2",2019-08-26,"Other","ST190847","Small",0,8,2019
"2",2019-08-26,"Other","ST190847","Small",0,8,2019
"2",2019-08-26,"Other","ST190848","Small",0,8,2019
"2",2019-08-26,"Other","ST190848","Small",0,8,2019
"2",2019-08-26,"Other","ST190849","Small",0,8,2019
"2",2019-08-26,"Other","ST190849","Small",0,8,2019
"2",2019-08-26,"Other","ST190850","Small",0,8,2019
"2",2019-08-26,"Other","ST190850","Small",1,8,2019
"2",2019-08-19,"Other","ST190806","Small",1,8,2019
"2",2019-08-19,"Other","ST190806","Small",0,8,2019
"2",2019-08-19,"Other","ST190807","Small",0,8,2019
"2",2019-08-19,"Other","ST190807","Small",0,8,2019
"2",2019-08-19,"Other","ST190808","Small",2,8,2019
"2",2019-08-19,"Other","ST190808","Small",0,8,2019
"2",2019-08-19,"Other","ST190809","Small",2,8,2019
"2",2019-08-19,"Other","ST190809","Small",1,8,2019
"2",2019-08-19,"Other","ST190810","Small",1,8,2019
"2",2019-08-19,"Other","ST190810","Small",1,8,2019
"2",2019-08-12,"Other","ST190766","Small",1,8,2019
"2",2019-08-12,"Other","ST190766","Small",1,8,2019
"2",2019-08-12,"Other","ST190767","Small",0,8,2019
"2",2019-08-12,"Other","ST190767","Small",1,8,2019
"2",2019-08-12,"Other","ST190768","Small",1,8,2019
"2",2019-08-12,"Other","ST190768","Small",2,8,2019
"2",2019-08-12,"Other","ST190769","Small",2,8,2019
"2",2019-08-12,"Other","ST190769","Small",2,8,2019
"2",2019-08-12,"Other","ST190770","Small",1,8,2019
"2",2019-08-12,"Other","ST190770","Small",2,8,2019
"2",2019-08-05,"Other","ST190726","Small",0,8,2019
"2",2019-08-05,"Other","ST190726","Small",1,8,2019
"2",2019-08-05,"Other","ST190727","Small",2,8,2019
"2",2019-08-05,"Other","ST190727","Small",4,8,2019
"2",2019-08-05,"Other","ST190728","Small",0,8,2019
"2",2019-08-05,"Other","ST190728","Small",0,8,2019
"2",2019-08-05,"Other","ST190729","Small",0,8,2019
"2",2019-08-05,"Other","ST190729","Small",1,8,2019
"2",2019-08-05,"Other","ST190730","Small",1,8,2019
"2",2019-08-05,"Other","ST190730","Small",1,8,2019
"2",2019-07-29,"Other","ST190686","Small",1,7,2019
"2",2019-07-29,"Other","ST190686","Small",2,7,2019
"2",2019-07-29,"Other","ST190687","Small",2,7,2019
"2",2019-07-29,"Other","ST190687","Small",0,7,2019
"2",2019-07-29,"Other","ST190688","Small",4,7,2019
"2",2019-07-29,"Other","ST190688","Small",0,7,2019
"2",2019-07-29,"Other","ST190689","Small",5,7,2019
"2",2019-07-29,"Other","ST190689","Small",0,7,2019
"2",2019-07-29,"Other","ST190690","Small",1,7,2019
"2",2019-07-29,"Other","ST190690","Small",0,7,2019
"2",2019-07-22,"Other","ST190646","Small",3,7,2019
"2",2019-07-22,"Other","ST190646","Small",7,7,2019
"2",2019-07-22,"Other","ST190647","Small",3,7,2019
"2",2019-07-22,"Other","ST190647","Small",5,7,2019
"2",2019-07-22,"Other","ST190648","Small",4,7,2019
"2",2019-07-22,"Other","ST190648","Small",11,7,2019
"2",2019-07-22,"Other","ST190649","Small",13,7,2019
"2",2019-07-22,"Other","ST190649","Small",11,7,2019
"2",2019-07-22,"Other","ST190650","Small",2,7,2019
"2",2019-07-22,"Other","ST190650","Small",6,7,2019
"2",2019-07-15,"Other","ST190606","Small",44,7,2019
"2",2019-07-15,"Other","ST190606","Small",31,7,2019
"2",2019-07-15,"Other","ST190607","Small",18,7,2019
"2",2019-07-15,"Other","ST190607","Small",10,7,2019
"2",2019-07-15,"Other","ST190608","Small",5,7,2019
"2",2019-07-15,"Other","ST190608","Small",18,7,2019
"2",2019-07-15,"Other","ST190609","Small",7,7,2019
"2",2019-07-15,"Other","ST190609","Small",12,7,2019
"2",2019-07-15,"Other","ST190610","Small",17,7,2019
"2",2019-07-15,"Other","ST190610","Small",28,7,2019
"2",2019-07-08,"Other","ST190566","Small",1,7,2019
"2",2019-07-08,"Other","ST190566","Small",4,7,2019
"2",2019-07-08,"Other","ST190567","Small",10,7,2019
"2",2019-07-08,"Other","ST190567","Small",11,7,2019
"2",2019-07-08,"Other","ST190568","Small",17,7,2019
"2",2019-07-08,"Other","ST190568","Small",7,7,2019
"2",2019-07-08,"Other","ST190569","Small",20,7,2019
"2",2019-07-08,"Other","ST190569","Small",16,7,2019
"2",2019-07-08,"Other","ST190570","Small",17,7,2019
"2",2019-07-08,"Other","ST190570","Small",18,7,2019
"2",2019-07-01,"Other","ST190526","Small",1,7,2019
"2",2019-07-01,"Other","ST190526","Small",4,7,2019
"2",2019-07-01,"Other","ST190527","Small",0,7,2019
"2",2019-07-01,"Other","ST190527","Small",1,7,2019
"2",2019-07-01,"Other","ST190528","Small",3,7,2019
"2",2019-07-01,"Other","ST190528","Small",0,7,2019
"2",2019-07-01,"Other","ST190529","Small",0,7,2019
"2",2019-07-01,"Other","ST190529","Small",0,7,2019
"2",2019-07-01,"Other","ST190530","Small",3,7,2019
"2",2019-07-01,"Other","ST190530","Small",1,7,2019
"2",2019-06-24,"Other","ST190486","Small",0,6,2019
"2",2019-06-24,"Other","ST190486","Small",1,6,2019
"2",2019-06-24,"Other","ST190487","Small",0,6,2019
"2",2019-06-24,"Other","ST190487","Small",1,6,2019
"2",2019-06-24,"Other","ST190488","Small",0,6,2019
"2",2019-06-24,"Other","ST190488","Small",0,6,2019
"2",2019-06-24,"Other","ST190489","Small",0,6,2019
"2",2019-06-24,"Other","ST190489","Small",0,6,2019
"2",2019-06-24,"Other","ST190490","Small",1,6,2019
"2",2019-06-24,"Other","ST190490","Small",0,6,2019
"2",2019-06-17,"Other","ST190446","Small",0,6,2019
"2",2019-06-17,"Other","ST190446","Small",1,6,2019
"2",2019-06-17,"Other","ST190447","Small",1,6,2019
"2",2019-06-17,"Other","ST190447","Small",1,6,2019
"2",2019-06-17,"Other","ST190448","Small",1,6,2019
"2",2019-06-17,"Other","ST190448","Small",2,6,2019
"2",2019-06-17,"Other","ST190449","Small",1,6,2019
"2",2019-06-17,"Other","ST190449","Small",0,6,2019
"2",2019-06-17,"Other","ST190450","Small",0,6,2019
"2",2019-06-17,"Other","ST190450","Small",0,6,2019
"2",2019-06-10,"Other","ST190406","Small",5,6,2019
"2",2019-06-10,"Other","ST190406","Small",3,6,2019
"2",2019-06-10,"Other","ST190407","Small",1,6,2019
"2",2019-06-10,"Other","ST190407","Small",5,6,2019
"2",2019-06-10,"Other","ST190408","Small",1,6,2019
"2",2019-06-10,"Other","ST190408","Small",0,6,2019
"2",2019-06-10,"Other","ST190409","Small",4,6,2019
"2",2019-06-10,"Other","ST190409","Small",3,6,2019
"2",2019-06-10,"Other","ST190410","Small",4,6,2019
"2",2019-06-10,"Other","ST190410","Small",3,6,2019
"2",2019-06-10,"Other","ST190411","Small",14,6,2019
"2",2019-06-10,"Other","ST190411","Small",1,6,2019
"2",2019-06-10,"Other","ST190412","Small",5,6,2019
"2",2019-06-10,"Other","ST190412","Small",4,6,2019
"2",2019-06-10,"Other","ST190413","Small",9,6,2019
"2",2019-06-10,"Other","ST190413","Small",9,6,2019
"2",2019-06-10,"Other","ST190414","Small",5,6,2019
"2",2019-06-10,"Other","ST190414","Small",21,6,2019
"2",2019-06-10,"Other","ST190415","Small",10,6,2019
"2",2019-06-10,"Other","ST190415","Small",0,6,2019
"2",2019-06-02,"Other","ST190366","Small",0,6,2019
"2",2019-06-02,"Other","ST190366","Small",5,6,2019
"2",2019-06-02,"Other","ST190367","Small",4,6,2019
"2",2019-06-02,"Other","ST190367","Small",1,6,2019
"2",2019-06-02,"Other","ST190368","Small",0,6,2019
"2",2019-06-02,"Other","ST190368","Small",2,6,2019
"2",2019-06-02,"Other","ST190369","Small",2,6,2019
"2",2019-06-02,"Other","ST190369","Small",0,6,2019
"2",2019-06-02,"Other","ST190370","Small",1,6,2019
"2",2019-06-02,"Other","ST190370","Small",1,6,2019
"2",2019-06-02,"Other","ST190371","Small",5,6,2019
"2",2019-06-02,"Other","ST190371","Small",4,6,2019
"2",2019-06-02,"Other","ST190372","Small",2,6,2019
"2",2019-06-02,"Other","ST190372","Small",1,6,2019
"2",2019-06-02,"Other","ST190373","Small",4,6,2019
"2",2019-06-02,"Other","ST190373","Small",1,6,2019
"2",2019-06-02,"Other","ST190374","Small",0,6,2019
"2",2019-06-02,"Other","ST190374","Small",0,6,2019
"2",2019-06-02,"Other","ST190375","Small",4,6,2019
"2",2019-06-02,"Other","ST190375","Small",1,6,2019
"2",2019-05-28,"Other","ST190326","Small",12,5,2019
"2",2019-05-28,"Other","ST190326","Small",8,5,2019
"2",2019-05-28,"Other","ST190327","Small",14,5,2019
"2",2019-05-28,"Other","ST190327","Small",11,5,2019
"2",2019-05-28,"Other","ST190328","Small",0,5,2019
"2",2019-05-28,"Other","ST190328","Small",2,5,2019
"2",2019-05-28,"Other","ST190329","Small",9,5,2019
"2",2019-05-28,"Other","ST190329","Small",9,5,2019
"2",2019-05-28,"Other","ST190330","Small",4,5,2019
"2",2019-05-28,"Other","ST190330","Small",15,5,2019
"2",2019-05-20,"Other","ST190286","Small",3,5,2019
"2",2019-05-20,"Other","ST190286","Small",7,5,2019
"2",2019-05-20,"Other","ST190287","Small",4,5,2019
"2",2019-05-20,"Other","ST190287","Small",4,5,2019
"2",2019-05-20,"Other","ST190288","Small",6,5,2019
"2",2019-05-20,"Other","ST190288","Small",4,5,2019
"2",2019-05-20,"Other","ST190289","Small",4,5,2019
"2",2019-05-20,"Other","ST190289","Small",5,5,2019
"2",2019-05-20,"Other","ST190290","Small",11,5,2019
"2",2019-05-20,"Other","ST190290","Small",9,5,2019
"2",2019-05-20,"Other","ST190291","Small",6,5,2019
"2",2019-05-20,"Other","ST190292","Small",11,5,2019
"2",2019-05-20,"Other","ST190292","Small",7,5,2019
"2",2019-05-20,"Other","ST190293","Small",5,5,2019
"2",2019-05-20,"Other","ST190293","Small",13,5,2019
"2",2019-05-20,"Other","ST190294","Small",10,5,2019
"2",2019-05-20,"Other","ST190294","Small",8,5,2019
"2",2019-05-20,"Other","ST190295","Small",11,5,2019
"2",2019-05-20,"Other","ST190295","Small",4,5,2019
"2",2019-05-20,"Other","ST190331","Small",8,5,2019
"2",2019-05-20,"Other","ST190331","Small",11,5,2019
"2",2019-05-20,"Other","ST190332","Small",13,5,2019
"2",2019-05-20,"Other","ST190332","Small",2,5,2019
"2",2019-05-20,"Other","ST190333","Small",11,5,2019
"2",2019-05-20,"Other","ST190333","Small",9,5,2019
"2",2019-05-20,"Other","ST190334","Small",4,5,2019
"2",2019-05-20,"Other","ST190334","Small",5,5,2019
"2",2019-05-20,"Other","ST190335","Small",0,5,2019
"2",2019-05-20,"Other","ST190335","Small",7,5,2019
"2",2019-05-13,"Other","ST190246","Small",1,5,2019
"2",2019-05-13,"Other","ST190246","Small",2,5,2019
"2",2019-05-13,"Other","ST190247","Small",4,5,2019
"2",2019-05-13,"Other","ST190247","Small",2,5,2019
"2",2019-05-13,"Other","ST190248","Small",2,5,2019
"2",2019-05-13,"Other","ST190248","Small",2,5,2019
"2",2019-05-13,"Other","ST190249","Small",0,5,2019
"2",2019-05-13,"Other","ST190249","Small",1,5,2019
"2",2019-05-13,"Other","ST190250","Small",2,5,2019
"2",2019-05-13,"Other","ST190250","Small",3,5,2019
"2",2019-05-13,"Other","ST190251","Small",1,5,2019
"2",2019-05-13,"Other","ST190251","Small",1,5,2019
"2",2019-05-13,"Other","ST190252","Small",4,5,2019
"2",2019-05-13,"Other","ST190252","Small",2,5,2019
"2",2019-05-13,"Other","ST190253","Small",0,5,2019
"2",2019-05-13,"Other","ST190253","Small",1,5,2019
"2",2019-05-13,"Other","ST190254","Small",2,5,2019
"2",2019-05-13,"Other","ST190254","Small",3,5,2019
"2",2019-05-13,"Other","ST190255","Small",2,5,2019
"2",2019-05-13,"Other","ST190255","Small",5,5,2019
"2",2019-05-06,"Other","ST190211","Small",2,5,2019
"2",2019-05-06,"Other","ST190211","Small",2,5,2019
"2",2019-05-06,"Other","ST190212","Small",1,5,2019
"2",2019-05-06,"Other","ST190212","Small",3,5,2019
